time,activation,force,erg_signal
10.682000,1.000000,-131.759332,0.016357
10.684000,1.000000,-131.761721,0.016943
10.686000,1.000000,-131.764098,0.015396
10.688000,1.000000,-131.766462,0.015529
10.690000,1.000000,-131.768813,0.014812
10.692000,1.000000,-131.771152,0.013759
10.694000,1.000000,-131.773477,0.013893
10.696000,1.000000,-131.775788,0.016649
10.698000,1.000000,-131.778086,0.015503
10.700000,1.000000,-131.780369,0.015087
10.702000,1.000000,-131.782638,0.013714
10.704000,1.000000,-131.784892,0.015103
10.706000,1.000000,-131.787130,0.015910
10.708000,1.000000,-131.789351,0.014887
10.710000,1.000000,-131.791556,0.013488
10.712000,1.000000,-131.793744,0.012952
10.714000,1.000000,-131.795914,0.012215
10.716000,1.000000,-131.798065,0.013978
10.718000,1.000000,-131.800198,0.012725
10.720000,1.000000,-131.802310,0.011969
10.722000,1.000000,-131.804403,0.012411
10.724000,1.000000,-131.806475,0.013488
10.726000,1.000000,-131.808526,0.013871
10.728000,1.000000,-131.810555,0.013363
10.730000,1.000000,-131.812563,0.013055
10.732000,1.000000,-131.814549,0.012158
10.734000,1.000000,-131.816513,0.012866
10.736000,1.000000,-131.818454,0.011602
10.738000,1.000000,-131.820372,0.011634
10.740000,1.000000,-131.822268,0.012664
10.742000,1.000000,-131.824141,0.012026
10.744000,1.000000,-131.825853,0.014148
10.746000,1.000000,-131.827557,0.012757
10.748000,1.000000,-131.829254,0.013298
10.750000,1.000000,-131.830944,0.013839
10.752000,1.000000,-131.832627,0.012763
10.754000,1.000000,-131.834302,0.011619
10.756000,1.000000,-131.835967,0.011356
10.758000,1.000000,-131.837623,0.012650
10.760000,1.000000,-131.839267,0.011405
10.762000,1.000000,-131.840898,0.010858
10.764000,1.000000,-131.842514,0.012978
10.766000,1.000000,-131.844115,0.013405
10.768000,1.000000,-131.845697,0.013014
10.770000,1.000000,-131.847261,0.015559
10.772000,1.000000,-131.848805,0.014894
10.774000,1.000000,-131.850328,0.015373
10.776000,1.000000,-131.851830,0.013992
10.778000,1.000000,-131.853310,0.017564
10.780000,1.000000,-131.854768,0.016376
10.782000,1.000000,-131.856204,0.017933
10.784000,1.000000,-131.857617,0.019465
10.786000,1.000000,-131.859009,0.021409
10.788000,1.000000,-131.860379,0.019919
10.790000,1.000000,-131.861729,0.019669
10.792000,1.000000,-131.863059,0.020414
10.794000,1.000000,-131.864368,0.020055
10.796000,1.000000,-131.865659,0.019771
10.798000,1.000000,-131.866932,0.019577
10.800000,1.000000,-131.868186,0.021280
10.802000,1.000000,-131.869423,0.019980
10.804000,1.000000,-131.870644,0.019582
10.806000,1.000000,-131.871848,0.019195
10.808000,1.000000,-131.873035,0.018612
10.810000,1.000000,-131.874207,0.021160
10.812000,1.000000,-131.875363,0.019325
10.814000,1.000000,-131.876503,0.018189
10.816000,1.000000,-131.877628,0.019004
10.818000,1.000000,-131.878737,0.018829
10.820000,1.000000,-131.879830,0.017176
10.822000,1.000000,-131.880907,0.018504
10.824000,1.000000,-131.881968,0.018410
10.826000,1.000000,-131.883013,0.018225
10.828000,1.000000,-131.884041,0.016806
10.830000,1.000000,-131.885054,0.015799
10.832000,1.000000,-131.886050,0.015923
10.834000,1.000000,-131.887030,0.015688
10.836000,1.000000,-131.887994,0.014717
10.838000,1.000000,-131.888941,0.013880
10.840000,1.000000,-131.889873,0.014031
10.842000,1.000000,-131.890788,0.013711
10.844000,1.000000,-131.891688,0.013403
10.846000,1.000000,-131.892572,0.012750
10.848000,1.000000,-131.893441,0.011722
10.850000,1.000000,-131.894295,0.011628
10.852000,1.000000,-131.895134,0.011185
10.854000,1.000000,-131.895958,0.010915
10.856000,1.000000,-131.896768,0.013521
10.858000,1.000000,-131.897564,0.012217
10.860000,1.000000,-131.898346,0.011822
10.862000,1.000000,-131.899115,0.013064
10.864000,1.000000,-131.899870,0.012609
10.866000,1.000000,-131.900611,0.012726
10.868000,1.000000,-131.901340,0.011877
10.870000,1.000000,-131.902056,0.011076
10.872000,1.000000,-131.902759,0.010572
10.874000,1.000000,-131.903450,0.010610
10.876000,1.000000,-131.904128,0.011367
10.878000,1.000000,-131.904795,0.010626
10.880000,1.000000,-131.905449,0.009942
10.882000,1.000000,-131.906091,0.010532
10.884000,1.000000,-131.906722,0.012120
10.886000,1.000000,-131.907341,0.013918
10.888000,1.000000,-131.907949,0.013255
10.890000,1.000000,-131.908546,0.013840
10.892000,1.000000,-131.909131,0.012530
10.894000,1.000000,-131.909706,0.011614
10.896000,1.000000,-131.910270,0.011557
10.898000,1.000000,-131.910824,0.010756
10.900000,1.000000,-131.911367,0.015082
10.902000,1.000000,-131.911900,0.019395
10.904000,1.000000,-131.912423,0.020165
10.906000,1.000000,-131.912937,0.020618
10.908000,1.000000,-131.913440,0.018940
10.910000,1.000000,-131.913934,0.017434
10.912000,1.000000,-131.914419,0.017113
10.914000,1.000000,-131.914895,0.016238
10.916000,1.000000,-131.915362,0.014855
10.918000,1.000000,-131.915820,0.016564
10.920000,1.000000,-131.916269,0.015691
10.922000,1.000000,-131.916710,0.016939
10.924000,1.000000,-131.917143,0.019360
10.926000,1.000000,-131.917567,0.017424
10.928000,1.000000,-131.917983,0.018894
10.930000,1.000000,-131.918392,0.019048
10.932000,1.000000,-131.918793,0.017391
10.934000,1.000000,-131.919186,0.016252
10.936000,1.000000,-131.919572,0.014969
10.938000,1.000000,-131.919950,0.013764
10.940000,1.000000,-131.920321,0.012898
10.942000,1.000000,-131.920686,0.013685
10.944000,1.000000,-131.921043,0.014252
10.946000,1.000000,-131.921393,0.013231
10.948000,1.000000,-131.921737,0.014941
10.950000,1.000000,-131.922074,0.014632
10.952000,1.000000,-131.922405,0.017026
10.954000,1.000000,-131.922730,0.016184
10.956000,1.000000,-131.923048,0.016058
10.958000,1.000000,-131.923360,0.015852
10.960000,1.000000,-131.923667,0.018775
10.962000,1.000000,-131.923967,0.018967
10.964000,1.000000,-131.924262,0.017108
10.966000,1.000000,-131.924551,0.015848
10.968000,1.000000,-131.924835,0.014926
10.970000,1.000000,-131.925113,0.017831
10.972000,1.000000,-131.925386,0.017449
10.974000,1.000000,-131.925653,0.015792
10.976000,1.000000,-131.925916,0.015723
10.978000,1.000000,-131.926174,0.015390
10.980000,1.000000,-131.926427,0.017204
10.982000,1.000000,-131.926675,0.017917
10.984000,1.000000,-131.926918,0.016127
10.986000,1.000000,-131.927157,0.014607
10.988000,1.000000,-131.927391,0.014980
10.990000,1.000000,-131.927621,0.018441
10.992000,1.000000,-131.927846,0.019579
10.994000,1.000000,-131.928067,0.018284
10.996000,1.000000,-131.928284,0.019355
10.998000,1.000000,-131.928497,0.019952
11.000000,1.000000,-131.928706,0.020034
11.002000,1.000000,-131.928911,0.019419
11.004000,1.000000,-131.929113,0.020175
11.006000,1.000000,-131.929310,0.020537
11.008000,1.000000,-131.929504,0.021374
11.010000,1.000000,-131.929694,0.020546
11.012000,1.000000,-131.929881,0.023164
11.014000,1.000000,-131.930064,0.024805
11.016000,1.000000,-131.930243,0.023418
11.018000,1.000000,-131.930420,0.023272
11.020000,1.000000,-131.930593,0.021096
11.022000,1.000000,-131.930762,0.022319
11.024000,1.000000,-131.930929,0.020444
11.026000,1.000000,-131.931093,0.020135
11.028000,1.000000,-131.931253,0.020483
11.030000,1.000000,-131.931411,0.018869
11.032000,1.000000,-131.931565,0.017765
11.034000,1.000000,-131.931717,0.017123
11.036000,1.000000,-131.931866,0.015453
11.038000,1.000000,-131.932012,0.016443
11.040000,1.000000,-131.932156,0.015958
11.042000,1.000000,-131.932297,0.014515
11.044000,1.000000,-131.932435,0.016014
11.046000,1.000000,-131.932571,0.015881
11.048000,1.000000,-131.932704,0.014969
11.050000,1.000000,-131.932835,0.015484
11.052000,1.000000,-131.932964,0.014846
11.054000,1.000000,-131.933090,0.014173
11.056000,1.000000,-131.933213,0.013269
11.058000,1.000000,-131.933335,0.012357
11.060000,1.000000,-131.933454,0.011644
11.062000,1.000000,-131.933571,0.012662
11.064000,1.000000,-131.933686,0.015271
11.066000,1.000000,-131.933799,0.015819
11.068000,1.000000,-131.933910,0.017626
11.070000,1.000000,-131.934019,0.016607
11.072000,1.000000,-131.934126,0.015814
11.074000,1.000000,-131.934230,0.016636
11.076000,1.000000,-131.934333,0.016762
11.078000,1.000000,-131.934434,0.017525
11.080000,1.000000,-131.934533,0.015948
11.082000,1.000000,-131.934631,0.015544
11.084000,1.000000,-131.934726,0.015492
11.086000,1.000000,-131.934820,0.015144
